        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-04 21:21:11       357 1.38686e+07        0        0
2022-02-04 21:21:12       358 1.38686e+07        0        0
2022-02-04 21:21:13       361 1.38686e+07        0        0
2022-02-04 21:21:14       360 1.38686e+07        0        0
2022-02-04 21:21:15       360 1.38686e+07        0        0
2022-02-04 21:21:16       364 1.38686e+07        0        0
2022-02-04 21:21:17       365 1.38686e+07        0        0
2022-02-04 21:21:18       361 1.38686e+07        0        0
2022-02-04 21:21:19       367 1.38686e+07        0        0
2022-02-04 21:21:20       361 1.38686e+07        0        0
2022-02-04 21:21:21       360 1.38686e+07        0        0
2022-02-04 21:21:22       363 1.38686e+07        0        0
2022-02-04 21:21:23       363 1.38686e+07        0        0
2022-02-04 21:21:24       363 1.38686e+07        0        0
2022-02-04 21:21:25       364 1.38686e+07        0        0
2022-02-04 21:21:26       363 1.38686e+07        0        0
2022-02-04 21:21:27       364 1.38686e+07        0        0
2022-02-04 21:21:28       365 1.38686e+07        0        0
2022-02-04 21:21:29       365 1.38686e+07        0        0
2022-02-04 21:21:30       368 1.38686e+07        0        0
2022-02-04 21:21:31       362 1.38686e+07        0        0
2022-02-04 21:21:32       363 1.38686e+07        0        0
2022-02-04 21:21:33       363 1.38686e+07        0        0
2022-02-04 21:21:34       363 1.38686e+07        0        0
2022-02-04 21:21:35       361 1.38686e+07        0        0
2022-02-04 21:21:36       364 1.38686e+07        0        0
2022-02-04 21:21:37       366 1.38686e+07        0        0
2022-02-04 21:21:38       366 1.38686e+07        0        0
2022-02-04 21:21:39       366 1.38686e+07        0        0
2022-02-04 21:21:40      9546 1.38686e+07        0        0
2022-02-04 21:21:41     23583 1.38686e+07     0.78   1.5405
2022-02-04 21:21:42     23883 1.38686e+07     1.95    3.081
2022-02-04 21:21:43     23427 1.38686e+07      3.9    6.162
2022-02-04 21:21:44     24130 1.39875e+07      7.8   15.405
2022-02-04 21:21:45     23750 1.38695e+07     19.5    30.81
2022-02-04 21:21:46     24019 1.38695e+07  36.1179  40.1444
2022-02-04 21:21:47     23605 1.38695e+07  40.2337  39.4984
2022-02-04 21:21:48     24032 1.38695e+07  39.7962  26.0704
2022-02-04 21:21:49     23884 1.38695e+07  26.9165  26.0704
2022-02-04 21:21:50     23808 1.38695e+07  26.7735  26.0704
2022-02-04 21:21:51     23593 1.38695e+07  26.9587  25.7957
2022-02-04 21:21:52     25414 1.38695e+07   26.793  26.0704
2022-02-04 21:21:53     25390 1.38695e+07  27.9727  28.2964
2022-02-04 21:21:54     26066 1.38695e+07  28.9867  28.0705
