        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-01 21:54:32     81372 1.38095e+07   92.001  88.3169
2022-02-01 21:54:33     80460 1.38095e+07  94.0745  89.6879
2022-02-01 21:54:34     80460 1.38095e+07  92.2935  89.5287
2022-02-01 21:54:35     80760 1.38095e+07   92.573  88.5223
2022-02-01 21:54:36     81760 1.38095e+07   93.639  89.2309
2022-02-01 21:54:37     80690 1.38095e+07   92.547    90.34
2022-02-01 21:54:38     81248 1.38095e+07    93.99  89.5185
2022-02-01 21:54:39     83341 1.38095e+07    95.55    90.53
2022-02-01 21:54:40     83097 1.38095e+07  96.0505  92.2297
2022-02-01 21:54:41     82098 1.38095e+07  95.3485  91.5519
2022-02-01 21:54:42     82040 1.39134e+07   94.237  91.0692
2022-02-01 21:54:43     81802 1.37998e+07  94.3475  91.0076
2022-02-01 21:54:44     82667 1.37998e+07   95.225  90.5249
2022-02-01 21:54:45     81659 1.37998e+07  94.1915  90.8536
2022-02-01 21:54:46     82421 1.37998e+07   94.848  90.8022
2022-02-01 21:54:47     83713 1.37998e+07   94.536  90.8998
2022-02-01 21:54:48     81757 1.37998e+07   95.186  91.1206
2022-02-01 21:54:49     81427 1.37998e+07   94.692  90.8382
2022-02-01 21:54:50     80191 1.37998e+07   93.535  90.5352
2022-02-01 21:54:51     82583 1.37998e+07  93.3335  89.8522
2022-02-01 21:54:52     82737 1.37998e+07   94.393  89.8522
2022-02-01 21:54:53     82668 1.37998e+07   95.069  90.7098
2022-02-01 21:54:54     81118 1.37998e+07  94.9455    90.91
2022-02-01 21:54:55     81599 1.37998e+07   94.003  90.6995
2022-02-01 21:54:56     80723 1.37998e+07   93.509   89.883
2022-02-01 21:54:57     81288 1.37998e+07  93.7105  90.1398
2022-02-01 21:54:58     82333 1.37998e+07   93.821   89.236
2022-02-01 21:54:59     82763 1.37998e+07  94.5555  90.9357
2022-02-01 21:55:00     81986 1.37998e+07  95.1275  91.3311
2022-02-01 21:55:01     83156 1.37998e+07  94.5295  90.5814
2022-02-01 21:55:02     80468 1.37998e+07  95.0625  91.1257
2022-02-01 21:55:03     80317 1.37998e+07  93.6325  90.5095
2022-02-01 21:55:04     83454 1.37998e+07   93.886  89.8676
2022-02-01 21:55:05     83454 1.37998e+07  94.3995  90.4838
2022-02-01 21:55:06     81605 1.37998e+07    94.51  90.8792
2022-02-01 21:55:07     81249 1.37998e+07  94.0225  90.5146
2022-02-01 21:55:08     82922 1.37998e+07   94.198  90.1347
2022-02-01 21:55:09     82511 1.37998e+07  94.8675  91.3876
2022-02-01 21:55:10     81539 1.37998e+07  94.8675    90.72
2022-02-01 21:55:11     82266 1.37998e+07   94.237    90.72
2022-02-01 21:55:12     81734 1.37998e+07  94.1265  90.5814
2022-02-01 21:55:13     18332 1.37998e+07    78.78  89.8214
2022-02-01 21:55:14       330 1.37998e+07    1.794  31.3903
2022-02-01 21:55:15       334 1.37998e+07        0        0
2022-02-01 21:55:16       329 1.37998e+07        0        0
2022-02-01 21:55:17       332 1.37998e+07        0        0
2022-02-01 21:55:18       331 1.37998e+07        0        0
2022-02-01 21:55:19       328 1.37998e+07        0        0
2022-02-01 21:55:20       327 1.37998e+07        0        0
2022-02-01 21:55:21       326 1.37998e+07        0        0
2022-02-01 21:55:22       331 1.37998e+07        0        0
2022-02-01 21:55:23       336 1.37998e+07        0        0
2022-02-01 21:55:24       330 1.37998e+07        0        0
2022-02-01 21:55:25       332 1.37998e+07        0        0
2022-02-01 21:55:26       331 1.37998e+07        0        0
2022-02-01 21:55:27       329 1.37998e+07        0        0
2022-02-01 21:55:28       331 1.37998e+07        0        0
2022-02-01 21:55:29       333 1.37998e+07        0        0
2022-02-01 21:55:30       333 1.37998e+07        0        0
2022-02-01 21:55:31       332 1.37998e+07        0        0
2022-02-01 21:55:32       332 1.37998e+07        0        0
2022-02-01 21:55:33       334 1.37998e+07        0        0
2022-02-01 21:55:34       331 1.37998e+07        0        0
2022-02-01 21:55:35       331 1.37998e+07        0        0
