        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-01 21:34:06      8793 1.38063e+07  154.531  149.634
2022-02-01 21:34:07      8830 1.38063e+07  154.882  148.165
2022-02-01 21:34:08      8819 1.38063e+07  154.596  150.158
2022-02-01 21:34:09      8764 1.38063e+07  154.102  149.767
2022-02-01 21:34:10      8614 1.38063e+07  155.519  147.169
2022-02-01 21:34:11      8623 1.38063e+07  152.984  149.511
2022-02-01 21:34:12      8758 1.38063e+07  152.321  148.473
2022-02-01 21:34:13      8646 1.38063e+07  153.491  145.392
2022-02-01 21:34:14      8759 1.38063e+07  152.542  147.806
2022-02-01 21:34:15      8680 1.38063e+07  154.388  146.389
2022-02-01 21:34:16      8741 1.38063e+07  153.387  149.808
2022-02-01 21:34:17      8646 1.38063e+07  152.672  146.851
2022-02-01 21:34:18      8684 1.38063e+07  152.256  147.518
2022-02-01 21:34:19      8709 1.38063e+07  153.179  147.282
2022-02-01 21:34:20      8649 1.38063e+07  152.373  146.738
2022-02-01 21:34:21      8657 1.38063e+07  152.646  147.765
2022-02-01 21:34:22      8819 1.38063e+07  153.166  147.487
2022-02-01 21:34:23      8844 1.38063e+07  153.439  146.882
2022-02-01 21:34:24      8472 1.38063e+07  153.257  148.093
2022-02-01 21:34:25      8874 1.38063e+07  152.009  148.966
2022-02-01 21:34:26      8739 1.38063e+07  156.026  146.471
2022-02-01 21:34:27      8784 1.38063e+07  153.634  148.915
2022-02-01 21:34:28      8714 1.38063e+07  152.412  148.309
2022-02-01 21:34:29      8643 1.38063e+07  154.544  147.847
2022-02-01 21:34:30      8828 1.38063e+07  153.452   148.35
2022-02-01 21:34:31      8828 1.38063e+07  154.349  147.518
2022-02-01 21:34:32      8838 1.38063e+07  153.868  148.771
2022-02-01 21:34:33      8702 1.38063e+07  154.765   148.72
2022-02-01 21:34:34      8696 1.38063e+07  153.556  148.812
2022-02-01 21:34:35      8794 1.38063e+07   154.18  148.052
2022-02-01 21:34:36      8593 1.38063e+07   154.18  149.326
2022-02-01 21:34:37      8908 1.38063e+07   153.27  147.508
2022-02-01 21:34:38      8764 1.38063e+07  154.973  149.326
2022-02-01 21:34:39      8821 1.38063e+07  156.078  149.161
2022-02-01 21:34:40      8901 1.38063e+07  154.739  149.696
2022-02-01 21:34:41      8646 1.38063e+07  157.339  150.384
2022-02-01 21:34:42      8776 1.38063e+07  152.633  149.367
2022-02-01 21:34:43      8808 1.38063e+07  154.908  149.223
2022-02-01 21:34:44      8883 1.38063e+07  153.725  147.857
2022-02-01 21:34:45      8794 1.38063e+07  156.273  149.808
2022-02-01 21:34:46      8694 1.38063e+07  155.532  150.014
2022-02-01 21:34:47      8882 1.38063e+07  154.388  148.987
2022-02-01 21:34:48      8895 1.38063e+07  155.948  149.901
2022-02-01 21:34:49      8909 1.38063e+07  157.326  150.568
2022-02-01 21:34:50      8905 1.38063e+07  156.455  150.568
2022-02-01 21:34:51      8774 1.38063e+07  156.455  151.246
2022-02-01 21:34:52      8875 1.38063e+07  156.455  152.201
2022-02-01 21:34:53      8867 1.38063e+07  154.986  147.724
2022-02-01 21:34:54      8860 1.38063e+07  156.117  152.304
2022-02-01 21:34:55      8850 1.38063e+07  155.766  149.808
2022-02-01 21:34:56      8718 1.38063e+07  156.637   149.11
2022-02-01 21:34:57      8760 1.38063e+07  154.908  152.366
2022-02-01 21:34:58      8786 1.38063e+07  156.078  148.874
2022-02-01 21:34:59      8732 1.38063e+07   155.22  148.761
2022-02-01 21:35:00      8829 1.38063e+07  154.193  148.977
