        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-01-30 15:21:39      6510 1.38379e+07  118.268  112.231
2022-01-30 15:21:40      6551  1.0649e+07  117.312  112.395
2022-01-30 15:21:41      6534  1.1587e+07  117.878  114.711
2022-01-30 15:21:42      6559  1.3855e+07   118.45   113.36
2022-01-30 15:21:43      6501  1.3855e+07  118.131   113.36
2022-01-30 15:21:44      6499  1.3855e+07  118.904  114.002
2022-01-30 15:21:45      6499  1.3855e+07  117.247  112.996
2022-01-30 15:21:46      6548  1.3855e+07  117.585  113.381
2022-01-30 15:21:47      6527  1.3855e+07  118.664  112.436
2022-01-30 15:21:48      6511  1.3758e+07  117.403  113.535
2022-01-30 15:21:49      6516 1.12225e+07  117.923   113.17
2022-01-30 15:21:50      6510 1.30454e+07  117.481  112.169
2022-01-30 15:21:51      6479 1.38458e+07  117.254   113.34
2022-01-30 15:21:52      6513 1.38458e+07  117.852  113.252
2022-01-30 15:21:53      6489 1.38458e+07   117.67  112.318
2022-01-30 15:21:54      6482 1.38458e+07  116.844  112.703
2022-01-30 15:21:55      6477 1.30166e+07   117.41  112.302
2022-01-30 15:21:56      6406 1.38553e+07  116.805  112.143
2022-01-30 15:21:57      6496 1.30188e+07  115.798  111.044
2022-01-30 15:21:58      6484 1.38463e+07  116.772  112.462
2022-01-30 15:21:59      6365 1.24225e+07  116.415   112.22
2022-01-30 15:22:00      6534 1.38401e+07   117.11  111.008
2022-01-30 15:22:01      6495 1.25179e+07  116.948  112.636
2022-01-30 15:22:02      6446 1.37808e+07  116.181  112.636
2022-01-30 15:22:03      6437 1.38576e+07   117.13  111.681
2022-01-30 15:22:04      6486 1.38576e+07  116.766  112.441
2022-01-30 15:22:05      6526 1.38576e+07  116.415  112.205
2022-01-30 15:22:06      6452 1.37834e+07  117.657  112.703
2022-01-30 15:22:07      6549 1.37834e+07  117.436  112.508
2022-01-30 15:22:08      6442 1.38598e+07  117.162  113.679
2022-01-30 15:22:09      6447 1.38598e+07  116.766  111.193
