scalerS16b	IPM2C21A	IPM2C24A	
537	1.38828e+07	0	0
537	1.38828e+07	0	0
540	1.38828e+07	0	0
537	1.38828e+07	0	0
536	1.38828e+07	0	0
533	1.38828e+07	0	0
536	1.38828e+07	0	0
532	1.38828e+07	0	0
531	1.38828e+07	0	0
526	1.38828e+07	0	0
535	1.38828e+07	0	0
533	1.38828e+07	0	0
532	1.38828e+07	0	0
531	1.38828e+07	0	0
530	1.38828e+07	0	0
534	1.38828e+07	0	0
528	1.38828e+07	0	0
530	1.38828e+07	0	0
528	1.38828e+07	0	0
528	1.38828e+07	0	0
533	1.38828e+07	0	0
534	1.38828e+07	0	0
533	1.38828e+07	0	0
531	1.38828e+07	0	0
524	1.38828e+07	0	0
530	1.38828e+07	0	0
530	1.38828e+07	0	0
533	1.38828e+07	0	0
528	1.38828e+07	0	0
536	1.38828e+07	0	0
530	1.38828e+07	0	0
530	1.38828e+07	0	0
532	1.38828e+07	0	0
535	1.38828e+07	0	0
536	1.38828e+07	0	0
532	1.38828e+07	0	0
9652	1.38828e+07	0	0
28175	1.38828e+07	0.78	0.6162
28161	1.38828e+07	1.95	1.5405
28060	1.38828e+07	3.9	3.081
28422	1.38828e+07	7.8	6.162
28800	1.38828e+07	19.5	15.405
28253	1.38828e+07	39	30.81
28436	1.38828e+07	49.1881	47.3108
28803	1.38828e+07	47.268	45.7914
29734	1.38828e+07	32.1847	31.0231
38989	1.38828e+07	32.3895	31.2182
39057	1.38828e+07	41.4668	39.9272
38898	1.38828e+07	44.1252	42.5306
38897	1.38828e+07	44.5477	42.9337
39361	1.38828e+07	43.8262	42.2431
41324	1.38828e+07	44.408	42.8002
41698	1.38828e+07	46.0168	44.351
41398	1.38828e+07	46.6992	45.0083
41714	1.38828e+07	47.229	45.5115
42122	1.38828e+07	47.229	45.5115
42441	1.38828e+07	46.9072	45.2137
42249	1.38828e+07	48.4445	46.6849
42472	1.38828e+07	48.0967	46.3562
43338	1.38828e+07	47.7945	46.0686
44140	1.38828e+07	48.3795	46.6309
44275	1.38828e+07	49.1237	47.3447
44275	1.38828e+07	50.401	48.5797
43697	1.38828e+07	50.2808	48.459
