scalerS16b	IPM2C21A	IPM2C24A	
529	1.3894e+07	0	0
525	1.3894e+07	0	0
528	1.3894e+07	0	0
526	1.3894e+07	0	0
529	1.3894e+07	0	0
526	1.3894e+07	0	0
525	1.3894e+07	0	0
522	1.3894e+07	0	0
523	1.3894e+07	0	0
525	1.3894e+07	0	0
520	1.3894e+07	0	0
526	1.3894e+07	0	0
526	1.3894e+07	0	0
525	1.3894e+07	0	0
527	1.3894e+07	0	0
524	1.3894e+07	0	0
525	1.3894e+07	0	0
521	1.3894e+07	0	0
524	1.3894e+07	0	0
521	1.3894e+07	0	0
522	1.3894e+07	0	0
520	1.3894e+07	0	0
521	1.3894e+07	0	0
518	1.3894e+07	0	0
523	1.3894e+07	0	0
521	1.3894e+07	0	0
521	1.3894e+07	0	0
522	1.3894e+07	0	0
521	1.3894e+07	0	0
521	1.3894e+07	0	0
524	1.3894e+07	0	0
522	1.39667e+07	0	0
519	1.38959e+07	0	0
524	1.38959e+07	0	0
525	1.38959e+07	0	0
527	1.38959e+07	0	0
528	1.38959e+07	0	0
529	1.38959e+07	0	0
524	1.38959e+07	0	0
527	1.38959e+07	0	0
522	1.38959e+07	0	0
528	1.38959e+07	0	0
1703	1.38959e+07	0	0
1703	1.38959e+07	0.78	0.6162
2693	1.38959e+07	1.95	1.5405
2689	1.38959e+07	3.9	3.081
2695	1.38959e+07	7.8	6.162
2674	1.38959e+07	19.5	15.405
2719	1.38959e+07	38.9727	30.81
2668	1.38959e+07	48.5407	46.7716
2685	1.38959e+07	46.5465	44.9467
2669	1.38959e+07	30.7645	29.6341
2658	1.38959e+07	30.9595	29.6341
2672	1.38959e+07	30.8685	29.7419
2684	1.38959e+07	31.0602	29.9242
2676	1.38959e+07	31.2032	30.0629
2719	1.38959e+07	31.0667	29.9293
2667	1.38959e+07	31.6842	30.5276
2662	1.38959e+07	30.8457	29.7188
2636	1.38959e+07	30.8457	29.7188
2665	1.38959e+07	30.5208	29.4056
2681	1.38959e+07	30.9042	29.7753
2686	1.38959e+07	31.2065	30.0629
2678	1.38959e+07	31.2065	30.0629
2667	1.38959e+07	31.1122	29.9756
2654	1.38959e+07	31.1122	29.9756
2664	1.38959e+07	30.706	29.5853
2663	1.38959e+07	30.8848	29.5853
2687	1.38959e+07	30.953	29.8189
2674	1.38959e+07	31.174	30.0346
2694	1.38959e+07	31.0537	29.9242
2688	1.38959e+07	31.3202	30.1758
2720	1.38959e+07	31.3202	30.1758
2658	1.38959e+07	31.473	30.3222
2658	1.38959e+07	31.0082	29.8754
2678	1.38959e+07	31.0082	29.8754
2653	1.38959e+07	30.8165	29.688
2690	1.38959e+07	30.8165	29.9627
2693	1.38959e+07	31.3398	29.9627
2682	1.38959e+07	31.3398	29.8652
2684	1.38959e+07	31.2617	29.8652
2703	1.38959e+07	31.2617	30.2426
2696	1.38959e+07	31.3885	30.2426
2692	1.38959e+07	31.3885	30.4043
2652	1.38959e+07	30.94	30.4043
2591	1.38959e+07	30.94	29.1668
2616	1.38959e+07	30.2738	29.1668
2609	1.38959e+07	30.2153	29.1077
2634	1.38959e+07	30.2153	29.1077
2602	1.38959e+07	30.2153	29.1719
2637	1.38959e+07	30.2803	29.1719
2680	1.38959e+07	30.1567	29.0487
2619	1.38959e+07	30.823	29.7573
2617	1.38959e+07	30.8848	29.7573
2617	1.38959e+07	30.1567	29.0538
2604	1.38959e+07	30.2867	29.0538
2632	1.38959e+07	30.2867	28.9922
2687	1.38959e+07	30.0982	28.9922
2629	1.38959e+07	30.4525	29.9242
2646	1.38959e+07	31.0602	29.9242
2627	1.38959e+07	30.4525	29.3388
2605	1.38959e+07	30.5955	29.4775
2679	1.38959e+07	30.3387	29.2336
2614	1.38959e+07	30.1145	29.0153
2663	1.38959e+07	31.0635	29.9319
2663	1.38959e+07	30.4395	29.5622
2656	1.38959e+07	30.6833	29.5622
2646	1.38959e+07	30.901	29.7727
2587	1.38959e+07	30.901	29.7727
2649	1.38959e+07	30.0203	29.2541
2638	1.38959e+07	30.3615	29.2541
2629	1.38959e+07	31.0115	29.8754
2673	1.38959e+07	30.42	29.3106
2672	1.38959e+07	30.8002	29.6726
2643	1.38959e+07	31.0895	29.955
2621	1.38959e+07	31.0895	29.955
2620	1.38959e+07	30.615	29.5006
2662	1.38959e+07	30.251	29.1437
2669	1.38959e+07	30.615	29.4929
2632	1.38959e+07	31.1838	30.0423
2626	1.40024e+07	30.9075	29.7779
2666	1.38819e+07	30.6702	29.5468
2665	1.38819e+07	30.615	30.068
2648	1.38819e+07	31.2065	30.068
2667	1.38819e+07	30.9725	29.8395
2578	1.38819e+07	30.9725	29.8395
2621	1.38819e+07	30.0072	29.8395
2631	1.38819e+07	30.0072	28.91
2648	1.38819e+07	30.3713	29.2592
2637	1.38819e+07	30.628	29.5108
2674	1.38819e+07	30.8002	29.67
2690	1.38819e+07	30.8002	29.67
2678	1.38819e+07	31.2682	30.1245
2645	1.38819e+07	31.5055	30.353
2677	1.38819e+07	31.226	30.0808
2664	1.38819e+07	30.8263	29.7008
2664	1.38819e+07	31.1675	30.0269
2670	1.38819e+07	31.0992	29.9602
2630	1.38819e+07	31.0992	29.9602
2626	1.38819e+07	30.6735	29.2875
2652	1.38819e+07	30.4005	29.2875
2658	1.38819e+07	30.7157	29.593
2677	1.38819e+07	30.8717	29.7471
2714	1.38819e+07	31.0928	29.955
2689	1.38819e+07	31.6615	30.5019
2683	1.38819e+07	31.252	30.2888
2699	1.38819e+07	31.252	30.1116
2661	1.38819e+07	31.5087	30.3581
2333	1.38819e+07	31.2325	30.0962
1876	1.38819e+07	30.8522	29.7214
1879	1.38819e+07	21.5215	20.7428
1884	1.38819e+07	19.5227	18.8146
1888	1.40083e+07	19.7437	19.0252
1797	1.38954e+07	19.7437	19.0252
1636	1.38954e+07	19.7437	19.0252
1649	1.38954e+07	17.4395	16.812
1647	1.38954e+07	16.042	15.4615
1640	1.38954e+07	16.263	15.672
1550	1.38954e+07	16.211	15.6207
1490	1.38954e+07	16.211	15.6207
1489	1.38954e+07	14.7387	14.1983
1499	1.38954e+07	13.8645	13.3638
1477	1.38954e+07	13.8645	13.3638
1412	1.38954e+07	14.0822	13.5692
1382	1.38954e+07	13.8287	13.3253
1392	1.38954e+07	12.961	12.496
1396	1.38954e+07	9.1351	11.9851
1396	1.38954e+07	12.4709	11.9851
1395	1.38954e+07	12.4709	12.0621
1347	1.38954e+07	12.5983	12.1443
1330	1.38954e+07	12.1797	11.7437
1328	1.38954e+07	11.7026	11.2816
1318	1.38954e+07	11.5804	11.1635
1321	1.38954e+07	11.5804	11.1635
1306	1.38954e+07	11.5219	11.1019
1290	1.38954e+07	11.5739	11.1584
1289	1.38954e+07	11.076	10.6782
1289	1.38954e+07	11.076	10.6782
1303	1.38954e+07	11.076	10.6782
1300	1.38954e+07	11.1423	10.7399
1287	1.38954e+07	11.1423	10.7399
1278	1.46474e+07	11.1423	10.7399
1290	1.38972e+07	11.0227	10.6243
1313	1.38972e+07	10.9369	10.5422
1300	1.38972e+07	11.1397	10.7373
1294	1.38972e+07	11.2229	10.8169
1311	1.38972e+07	11.1176	10.7167
1306	1.38972e+07	11.1176	10.7167
1301	1.38972e+07	11.2801	10.8734
1291	1.38972e+07	11.1826	10.7784
1290	1.38972e+07	11.1826	10.7784
1294	1.38972e+07	10.9928	10.5961
1298	1.38972e+07	11.0565	10.6551
1290	1.38972e+07	11.0565	10.6551
1287	1.38972e+07	11.1124	10.7116
1289	1.38972e+07	11.024	10.6269
1279	1.38972e+07	10.9499	10.555
1283	1.38972e+07	11.0162	10.6166
1283	1.38972e+07	10.8732	10.4805
1279	1.38972e+07	10.8732	10.4805
1285	1.38972e+07	10.8732	10.4805
1301	1.38972e+07	10.9525	10.5601
1303	1.38972e+07	11.1189	10.7167
1291	1.38972e+07	11.1943	10.7886
1299	1.38972e+07	11.0539	10.6551
1295	1.38972e+07	11.0539	10.6551
1280	1.38972e+07	11.0539	10.6551
1285	1.38972e+07	10.9278	10.5319
1295	1.38972e+07	10.803	10.4112
1303	1.38972e+07	11.0305	10.6346
1291	1.38972e+07	11.1553	10.7527
1286	1.38972e+07	11.0812	10.6808
1294	1.38972e+07	10.9889	10.5909
1301	1.38972e+07	10.9889	10.5909
1284	1.38972e+07	11.193	10.7886
1288	1.38972e+07	11.0669	10.668
1296	1.38972e+07	10.868	10.4754
1294	1.38972e+07	11.0136	10.6166
1288	1.38972e+07	11.0747	10.6731
1302	1.38972e+07	10.9954	10.5986
1298	1.38972e+07	10.9954	10.5986
1301	1.38972e+07	11.1046	10.7013
1295	1.38972e+07	10.9863	10.5909
1278	1.38972e+07	11.1423	10.7424
1287	1.38972e+07	11.0266	10.6294
1287	1.38972e+07	10.7978	10.4061
1302	1.38972e+07	10.8979	10.5062
1294	1.38972e+07	10.8979	10.5062
1289	1.38972e+07	11.0916	10.6936
1289	1.38972e+07	10.9902	10.5935
1292	1.38972e+07	10.8953	10.5036
1292	1.38972e+07	11.0136	10.6166
1300	1.38972e+07	11.0136	10.6166
1296	1.38972e+07	11.0136	10.6166
1285	1.38972e+07	11.0643	10.6166
1298	1.38972e+07	10.9356	10.5396
1304	1.38972e+07	10.9356	10.5396
1302	1.38972e+07	11.167	10.763
1285	1.38972e+07	11.0877	10.6885
1301	1.38972e+07	11.0877	10.6885
1297	1.38972e+07	10.9954	10.5986
1293	1.38972e+07	11.1228	10.7219
1295	1.38972e+07	10.9785	10.5832
1298	1.38972e+07	10.9785	10.5832
1306	1.38972e+07	10.9785	10.5832
1298	1.38972e+07	11.1436	10.7424
1301	1.38972e+07	11.1436	10.7424
1298	1.38972e+07	10.9811	10.5858
1306	1.38972e+07	10.9811	10.5858
1306	1.38972e+07	11.0526	10.6551
1303	1.38972e+07	11.0526	10.6551
1293	1.38972e+07	11.1514	10.7501
1293	1.38972e+07	10.9863	10.5909
1300	1.38972e+07	10.9863	10.5909
1289	1.38972e+07	11.1033	10.7013
1282	1.38972e+07	11.1033	10.7013
1295	1.38972e+07	10.9122	10.5165
1305	1.38972e+07	10.9122	10.5165
1312	1.38972e+07	10.9798	10.5832
1303	1.38972e+07	11.1137	10.7116
1303	1.38972e+07	11.2008	10.7938
1299	1.38972e+07	11.1436	10.7399
1302	1.38972e+07	11.1436	10.7399
1302	1.38972e+07	11.1436	10.7399
1281	1.38972e+07	11.1995	10.7963
1294	1.38972e+07	10.9525	10.5601
1289	1.38972e+07	11.0201	10.6217
1281	1.38972e+07	10.9434	10.5499
1285	1.38972e+07	10.9434	10.5499
1288	1.38972e+07	10.8199	10.4292
1294	1.38972e+07	11.0045	10.6063
1286	1.38972e+07	10.9213	10.5293
1293	1.38972e+07	11.0136	10.614
657	1.38972e+07	11.0136	10.614
538	1.38972e+07	8.5566	8.25708
530	1.38972e+07	0	0
533	1.38972e+07	0	0
