        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-12-10 18:57:09      9178  1.3886e+07  125.021  120.672
2021-12-10 18:57:10      9213  1.3886e+07  125.788  121.422
2021-12-10 18:57:11      9152  1.3886e+07  125.697  121.309
2021-12-10 18:57:12      9230  1.3886e+07  125.229  120.868
2021-12-10 18:57:13      9250  1.3886e+07  126.334  121.946
2021-12-10 18:57:14      9355  1.3886e+07  126.724  122.316
2021-12-10 18:57:15      9200  1.3886e+07  128.024  123.589
2021-12-10 18:57:16      9136  1.3886e+07  126.347  121.956
2021-12-10 18:57:17      9154  1.3886e+07  124.878  120.518
2021-12-10 18:57:18      9233  1.3886e+07  124.826  120.518
2021-12-10 18:57:19      9200  1.3886e+07  126.412  122.008
2021-12-10 18:57:20      9200  1.3886e+07  125.047  120.693
2021-12-10 18:57:21      9240  1.3886e+07  127.543  123.096
2021-12-10 18:57:22      9226  1.3886e+07  124.371  120.036
2021-12-10 18:57:23      9413  1.3886e+07  127.959  123.497
2021-12-10 18:57:24      9136  1.3886e+07  126.997  122.552
2021-12-10 18:57:25      9009  1.3886e+07  123.331   119.06
2021-12-10 18:57:26      9304  1.3886e+07  126.295  121.925
2021-12-10 18:57:27      9244  1.3886e+07  125.814  121.432
2021-12-10 18:57:28      9165  1.3886e+07  126.243  121.833
2021-12-10 18:57:29      9093  1.3886e+07  124.696  120.354
2021-12-10 18:57:30      9236  1.3886e+07  124.644  120.303
2021-12-10 18:57:31      9181  1.3886e+07  125.814  121.432
2021-12-10 18:57:32      9398  1.3886e+07  126.594  122.182
2021-12-10 18:57:33      9175  1.3886e+07  127.335   122.87
2021-12-10 18:57:34      9093  1.3886e+07  124.826  120.467
2021-12-10 18:57:35      8871  1.3886e+07  123.266  118.957
2021-12-10 18:57:36      8983  1.3886e+07   121.03  116.821
2021-12-10 18:57:37      9098  1.3886e+07  122.434  118.177
2021-12-10 18:57:38      9274  1.3886e+07  124.709  120.354
2021-12-10 18:57:39      9000  1.3886e+07  126.724  122.305
2021-12-10 18:57:40      8912  1.3886e+07  122.421  118.177
2021-12-10 18:57:41      9010  1.3886e+07  121.277  117.027
2021-12-10 18:57:42      9270  1.3886e+07  123.292  118.978
2021-12-10 18:57:43      9067  1.3886e+07  126.373  121.967
2021-12-10 18:57:44      9100  1.3886e+07  124.046  119.728
2021-12-10 18:57:45      9101  1.3886e+07  124.189  119.861
2021-12-10 18:57:46      9098  1.3886e+07  124.189  119.913
2021-12-10 18:57:47      9080  1.3886e+07  124.059  119.728
2021-12-10 18:57:48      9044  1.3886e+07  123.591  119.266
2021-12-10 18:57:49      9013  1.3886e+07  123.591  119.266
2021-12-10 18:57:50      8971  1.3886e+07  122.278  118.002
2021-12-10 18:57:51      8971  1.3886e+07  122.668  118.393
2021-12-10 18:57:52      8963  1.3886e+07  123.045  118.731
2021-12-10 18:57:53      8958  1.3886e+07  121.615  117.355
2021-12-10 18:57:54      9114  1.3886e+07  123.396  119.091
2021-12-10 18:57:55      9210 1.37359e+07   125.97  121.576
2021-12-10 18:57:56      9273 1.38958e+07   126.36  121.946
2021-12-10 18:57:57      9142 1.38958e+07   126.49  122.059
2021-12-10 18:57:58      9057 1.38958e+07   123.37   119.06
2021-12-10 18:57:59      9149 1.38958e+07  123.292  118.988
