        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-29 14:08:11     27505 1.38591e+07  31.5575  30.3401
2021-11-29 14:08:12     27455 1.38591e+07  31.2487    30.05
2021-11-29 14:08:13     27847 1.38591e+07  31.3398  30.1347
2021-11-29 14:08:14     27596 1.38591e+07  31.6485  30.4326
2021-11-29 14:08:15     27025 1.38591e+07  31.3755  30.1707
2021-11-29 14:08:16     27643 1.38591e+07  30.7873  29.6007
2021-11-29 14:08:17     27517 1.38591e+07   31.408  30.1964
2021-11-29 14:08:18     27889 1.38591e+07  31.3463  30.1373
2021-11-29 14:08:19     27516 1.38591e+07  31.7167  30.4968
2021-11-29 14:08:20     27034 1.38591e+07  31.3235  30.1168
2021-11-29 14:08:21     26629 1.38591e+07  30.7937   29.611
2021-11-29 14:08:22     27215 1.38591e+07  30.3387  29.1694
2021-11-29 14:08:23     28025 1.38591e+07  30.7905  29.6033
2021-11-29 14:08:24     27871 1.38591e+07   31.655  30.4428
2021-11-29 14:08:25     30264 1.38591e+07  31.9312  30.7073
2021-11-29 14:08:26     33659 1.38591e+07  32.6398   31.398
2021-11-29 14:08:27     34493 1.38591e+07  38.3435   36.877
2021-11-29 14:08:28     37613 1.38591e+07  38.8472  37.3469
2021-11-29 14:08:29     41057 1.38591e+07  40.0498  38.5125
2021-11-29 14:08:30     41980 1.38591e+07  46.8682  45.0545
2021-11-29 14:08:31     40221 1.38591e+07   47.489  45.6656
2021-11-29 14:08:32     40939 1.38591e+07   47.229  45.4139
2021-11-29 14:08:33     42446 1.38591e+07  46.2215  44.4434
2021-11-29 14:08:34     43482 1.38591e+07  46.9268  45.1212
2021-11-29 14:08:35     43482 1.38591e+07   49.517  47.6066
2021-11-29 14:08:36     42917 1.38591e+07  50.0793  48.1509
2021-11-29 14:08:37     42324 1.38591e+07  48.3795   46.518
2021-11-29 14:08:38     43536 1.38591e+07   48.841   46.957
2021-11-29 14:08:39     44339 1.38591e+07  49.8452  47.9301
2021-11-29 14:08:40     45050 1.38591e+07  51.3467  49.3653
2021-11-29 14:08:41     44525 1.38591e+07   51.064  49.0983
2021-11-29 14:08:42     45060 1.38591e+07  51.2005  49.2292
2021-11-29 14:08:43     44700 1.38591e+07  51.5125  49.5296
2021-11-29 14:08:44     43959 1.38591e+07  50.9697  49.0084
2021-11-29 14:08:45     44416 1.38591e+07   50.427  48.4821
2021-11-29 14:08:46     44748 1.40245e+07  50.6838  48.7286
2021-11-29 14:08:47     45494 1.38592e+07  51.2622  49.2857
2021-11-29 14:08:48     46120 1.38592e+07  51.9772   49.979
2021-11-29 14:08:49     44907 1.38592e+07   52.806    50.78
2021-11-29 14:08:50     44525 1.38592e+07  51.4377  49.4629
2021-11-29 14:08:51     44148 1.38592e+07  51.0315  49.0649
2021-11-29 14:08:52     44099 1.38592e+07  50.4725  48.5283
2021-11-29 14:08:53     44321 1.38592e+07  50.6382  48.6901
2021-11-29 14:08:54     45673 1.38592e+07  50.3945  48.4487
2021-11-29 14:08:55     45380 1.38592e+07  51.9123  49.9122
2021-11-29 14:08:56     44179 1.38592e+07  52.1982  50.1946
2021-11-29 14:08:57     45370 1.38592e+07  50.9113  48.9494
2021-11-29 14:08:58     45101 1.38592e+07  51.3857  49.4038
2021-11-29 14:08:59     45776 1.38592e+07  51.5125  49.5296
2021-11-29 14:09:00     46404 1.38592e+07  52.3932  50.3666
2021-11-29 14:09:01     45420 1.38592e+07  52.5752  50.5438
2021-11-29 14:09:02     44444 1.38592e+07  52.8645  50.8314
2021-11-29 14:09:03     45178 1.38592e+07  50.9925   49.029
2021-11-29 14:09:04     44711 1.38592e+07  51.1777  49.2061
2021-11-29 14:09:05     45203 1.38592e+07  51.6425  49.6554
2021-11-29 14:09:06     45203 1.38592e+07   51.155  49.1856
2021-11-29 14:09:07     45123 1.38592e+07  51.7595  49.7684
