        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-11 14:05:19     53802  1.3658e+07  61.6427  59.3811
2021-11-11 14:05:20     52710 1.38116e+07   61.126  58.8728
2021-11-11 14:05:21     52529 1.38116e+07  60.9245  58.7033
2021-11-11 14:05:22     53327 1.38116e+07  60.6418  58.4158
2021-11-11 14:05:23     53274 1.38116e+07   61.347  59.1141
2021-11-11 14:05:24     53256 1.38116e+07   61.568  59.3144
2021-11-11 14:05:25     52966 1.38116e+07  61.1488  58.9139
2021-11-11 14:05:26     51632  1.3721e+07  59.9885  57.7842
2021-11-11 14:05:27     52344  1.3721e+07  60.1217  57.9125
2021-11-11 14:05:28     52246 1.38152e+07  60.5897  58.3644
2021-11-11 14:05:29     52262 1.38152e+07  60.2095  57.9844
2021-11-11 14:05:30     52167 1.28763e+07   59.891   57.702
2021-11-11 14:05:31     52293 1.38142e+07  60.0827  57.8714
2021-11-11 14:05:32     52292 1.38142e+07  60.0243  57.8714
2021-11-11 14:05:33      1982 1.38142e+07   48.854  47.0161
2021-11-11 14:05:34       139 1.38142e+07     0.78   0.8216
2021-11-11 14:05:35       145 1.38142e+07        0        0
2021-11-11 14:05:36       138 1.38142e+07        0        0
2021-11-11 14:05:37       136 1.38142e+07        0        0
2021-11-11 14:05:38       135 1.38142e+07        0        0
2021-11-11 14:05:39       139 1.38142e+07        0        0
2021-11-11 14:05:40       134 1.38142e+07        0        0
2021-11-11 14:05:41       134 1.38142e+07        0        0
2021-11-11 14:05:42       138 1.38142e+07        0        0
2021-11-11 14:05:43       137 1.38142e+07        0        0
2021-11-11 14:05:44       140 1.38142e+07        0        0
2021-11-11 14:05:45       140 1.38142e+07        0        0
2021-11-11 14:05:46       143 1.38142e+07        0        0
2021-11-11 14:05:47       144 1.38142e+07        0        0
2021-11-11 14:05:48       140 1.38142e+07        0        0
2021-11-11 14:05:49       141 1.38142e+07        0        0
2021-11-11 14:05:50       141 1.38142e+07        0        0
2021-11-11 14:05:51       143 1.38142e+07        0        0
2021-11-11 14:05:52       139 1.38142e+07        0        0
2021-11-11 14:05:53       142 1.38142e+07        0        0
2021-11-11 14:05:54       142 1.38142e+07        0        0
2021-11-11 14:05:55       143 1.38142e+07        0        0
2021-11-11 14:05:56       139 1.33375e+07        0        0
2021-11-11 14:05:57       142 1.38171e+07        0        0
2021-11-11 14:05:58       140 1.38171e+07        0        0
2021-11-11 14:05:59       138 1.38171e+07        0        0
2021-11-11 14:06:00       139 1.32792e+07        0        0
2021-11-11 14:06:01       139 1.38146e+07        0        0
2021-11-11 14:06:02       139 1.38146e+07        0        0
2021-11-11 14:06:03       135 1.38146e+07        0        0
2021-11-11 14:06:04       133 1.38146e+07        0        0
2021-11-11 14:06:05       132 1.32467e+07        0        0
2021-11-11 14:06:06       134 1.38121e+07        0        0
2021-11-11 14:06:07       133 1.38121e+07        0        0
2021-11-11 14:06:08       134 1.38121e+07        0        0
2021-11-11 14:06:09       136 1.38121e+07        0        0
2021-11-11 14:06:10       137 1.38121e+07        0        0
2021-11-11 14:06:11       135 1.38121e+07        0        0
2021-11-11 14:06:12       132 1.38121e+07        0        0
2021-11-11 14:06:13       134 1.38121e+07        0        0
2021-11-11 14:06:14       135 1.38121e+07        0        0
2021-11-11 14:06:15       137 1.38121e+07        0        0
2021-11-11 14:06:16       137 1.38121e+07        0        0
2021-11-11 14:06:17       136 1.38121e+07        0        0
2021-11-11 14:06:18       134 1.38121e+07        0        0
2021-11-11 14:06:19       135 1.38121e+07        0        0
2021-11-11 14:06:20       136 1.38121e+07        0        0
2021-11-11 14:06:21       138 1.38121e+07        0        0
2021-11-11 14:06:22       142 1.38121e+07        0        0
2021-11-11 14:06:23       140 1.38121e+07        0        0
2021-11-11 14:06:24       139 1.38121e+07        0        0
2021-11-11 14:06:25       137 1.38121e+07        0        0
2021-11-11 14:06:26       139 1.38121e+07        0        0
2021-11-11 14:06:27       135 1.38121e+07        0        0
2021-11-11 14:06:28       137 1.38121e+07        0        0
2021-11-11 14:06:29       137 1.38121e+07        0        0
2021-11-11 14:06:30       136 1.38121e+07        0        0
2021-11-11 14:06:31       135 1.38121e+07        0        0
2021-11-11 14:06:32       138 1.38121e+07        0        0
2021-11-11 14:06:33       133 1.38121e+07        0        0
2021-11-11 14:06:34       135 1.38121e+07        0        0
2021-11-11 14:06:35       131 1.38121e+07        0        0
2021-11-11 14:06:36       133 1.38121e+07        0        0
2021-11-11 14:06:37       135 1.38121e+07        0        0
2021-11-11 14:06:38       135 1.38121e+07        0        0
2021-11-11 14:06:39       137 1.38121e+07        0        0
