scalerS16b	IPM2C21A	IPM2C24A		
3917	1.38209e+07	66.2155	63.7305	
3912	1.38209e+07	66.092	63.0783	
4041	1.38209e+07	66.274	64.7164	
3939	1.35756e+07	68.3865	64.9834	
3919	1.38135e+07	66.625	63.2786	
3936	1.38135e+07	66.3455	63.597	
3977	1.38135e+07	66.469	63.6894	
3960	1.38135e+07	67.015	64.4905	
4008	1.38135e+07	67.392	64.2748	
3987	1.38135e+07	67.392	65.1683	
3955	1.38135e+07	67.7625	64.1618	
3965	1.38135e+07	66.8135	64.511	
3944	1.38135e+07	67.431	64.167	
3990	1.38135e+07	67.002	64.0232	
3930	1.38135e+07	67.3595	64.511	
3995	1.38135e+07	66.6055	64.2799	
4007	1.38135e+07	67.8665	64.7421	
4064	1.38135e+07	67.6715	65.2761	
3987	1.38135e+07	68.7505	65.8512	
3947	1.38135e+07	68.2045	64.8088	
3968	1.38135e+07	67.2295	63.9564	
3975	1.38135e+07	66.547	64.3313	
3981	1.38135e+07	67.483	64.6137	
3986	1.38135e+07	67.548	64.6137	
3972	1.38135e+07	67.769	64.8859	
3972	1.38135e+07	67.9445	64.8294	
3973	1.36653e+07	66.937	64.2851	
3917	1.38027e+07	67.015	63.7356	
3999	1.36672e+07	66.69	64.4905	
4047	1.38289e+07	67.912	65.3531	
4041	1.38289e+07	68.5425	65.4918	
4052	1.38289e+07	68.4645	65.805	
3939	1.38289e+07	68.666	64.588	
3983	1.38289e+07	66.703	64.0591	
4010	1.36108e+07	67.4635	64.8653	
4003	1.38153e+07	67.9055	65.1118	
3998	1.38153e+07	67.847	64.9167	
4014	1.38153e+07	67.6325	64.4083	
4063	1.38153e+07	67.6845	65.7075	
4051	1.38153e+07	68.7245	65.8923	
3951	1.38153e+07	68.7245	64.9526	
4057	1.38153e+07	66.963	64.398	
3981	1.38153e+07	68.146	65.1683	
3958	1.38153e+07	67.4895	64.7986	
3934	1.38153e+07	67.418	63.7562	
4052	1.38153e+07	66.1505	63.9153	
4041	1.35413e+07	67.795	65.6048	
4016	1.38049e+07	68.614	65.348	
4017	1.38049e+07	67.886	64.9269	
4058	1.38049e+07	67.886	64.9937	
3997	1.38049e+07	68.2565	65.5688	
4018	1.38049e+07	68.159	64.624	
4088	1.38049e+07	67.444	65.0604	
4019	1.38049e+07	68.3735	65.8666	
4043	1.38049e+07	68.575	65.1221	
4017	1.3626e+07	68.1525	65.4199	
4017	1.3626e+07	67.9055	64.8191	
4042	1.38088e+07	67.8145	64.9988	
3960	1.38088e+07	68.055	64.5726	
3986	1.35238e+07	67.041	64.3467	
4059	1.38089e+07	67.392	65.1323	
4086	1.38089e+07	68.7895	66.2415	
4025	1.38089e+07	68.913	65.4199	
4031	1.38089e+07	67.7755	64.6702	
3992	1.38089e+07	68.172	65.5791	
3976	1.38089e+07	67.3855	63.8486	
4041	1.38089e+07	67.1385	65.0861	
4011	1.38089e+07	68.133	64.8345	
3938	1.30337e+07	67.6195	64.6188	
3978	1.36665e+07	66.7225	63.6535	
3958	1.37979e+07	66.8135	64.0078	
3992	1.30974e+07	66.8135	64.3159	
3995	1.38223e+07	67.4895	64.588	
3941	1.36326e+07	67.3465	64.3005	
3999	1.37595e+07	66.768	64.0334	
3965	1.37595e+07	67.301	64.6959	
3953	1.3438e+07	67.392	64.1361	
3967	1.38275e+07	66.651	64.0386	
3977	1.35826e+07	67.0865	64.2594	
3998	1.38056e+07	67.314	64.4391	
4037	1.37064e+07	67.3725	64.8705	
4014	1.38137e+07	67.951	65.5483	
3951	1.36979e+07	69.0755	65.1375	
4025	1.38047e+07	66.521	63.977	
4105	1.3718e+07	67.6585	65.2658	
4051	1.38145e+07	69.251	66.7601	
3970	1.36516e+07	69.017	65.7639	
3970	1.36516e+07	68.601	64.8345	
3922	1.37399e+07	66.599	63.4429	
4008	1.33945e+07	66.599	64.5624	
4068	1.38231e+07	68.133	65.7434	
4120	1.38231e+07	68.783	66.3031	
4072	1.38231e+07	69.615	66.2466	
3984	1.38231e+07	68.757	65.1734	
3982	1.32281e+07	67.275	64.3518	
4079	1.375e+07	67.34	65.1015	
4080	1.38675e+07	68.783	66.1285	
4099	1.38675e+07	68.9065	65.9745	
4097	1.38675e+07	69.264	66.6061	
3997	1.38675e+07	69.264	65.3994	
4068	1.38675e+07	67.5675	64.7883	
4016	1.38675e+07	68.5035	65.4096	
4070	1.38675e+07	67.795	65.1991	
4151	1.38675e+07	68.4515	66.3801	
4075	1.38675e+07	70.0895	66.9861	
4032	1.38675e+07	69.3095	65.0913	
4027	1.38675e+07	67.5805	65.6048	
3961	1.38675e+07	68.471	64.8448	
3983	1.38675e+07	67.171	63.7305	
4001	1.3145e+07	66.625	64.4288	
4015	1.37716e+07	67.379	64.8756	
4011	1.37716e+07	68.1395	64.7986	
4079	1.37716e+07	67.275	64.9372	
3996	1.37716e+07	68.4905	65.8769	
3957	1.38704e+07	68.237	64.6497	
3998	1.37929e+07	67.2945	63.9462	
4003	1.37929e+07	66.8395	64.5213	
3949	1.37929e+07	67.886	64.9526	
3949	1.37929e+07	67.184	63.7921	
3955	1.37929e+07	66.638	63.7921	
4047	1.37929e+07	67.0605	65.0656	
3991	1.37929e+07	68.367	65.0656	
3944	1.37929e+07	67.171	63.941	
3993	1.37929e+07	66.8785	64.6548	
3996	1.37929e+07	67.314	64.4186	
3990	1.37929e+07	67.548	64.5778	
4008	1.37929e+07	67.262	64.5778	
4030	1.37929e+07	67.743	64.8961	
4033	1.38758e+07	68.12	65.5791	
4046	1.38758e+07	68.3215	65.1786	
4066	1.38758e+07	68.068	65.5996	
4059	1.38758e+07	68.848	65.4712	
4009	1.38758e+07	68.367	65.8975	
4024	1.38758e+07	68.367	64.5213	
4071	1.38758e+07	67.6	65.6921	
3981	1.38758e+07	68.952	65.6921	
4008	1.38758e+07	67.782	64.4905	
3963	1.38758e+07	67.665	64.814	
3963	1.38056e+07	67.236	64.1413	
3961	1.38056e+07	67.015	64.2697	
3951	1.38056e+07	67.0735	63.9616	
3946	1.3598e+07	66.8655	63.8537	
4010	1.38203e+07	66.313	63.9256	
3945	1.38203e+07	67.6325	64.7472	
4071	1.38203e+07	66.69	63.9153	
4075	1.38203e+07	68.1005	65.9437	
3976	1.38203e+07	69.017	66.0207	
3994	1.40632e+07	68.289	64.5521	
3978	1.37965e+07	67.0865	64.4442	
3978	1.37965e+07	67.3855	64.5315	
3933	1.37965e+07	67.3855	63.9256	
3918	1.37965e+07	66.417	63.7253	
3967	1.37965e+07	66.417	63.7253	
3969	1.39028e+07	67.106	64.3775	
4036	1.39028e+07	67.106	64.9064	
3966	1.39028e+07	67.9965	64.5213	
3976	1.35806e+07	67.132	64.0848	
3970	1.38223e+07	67.327	64.7986	
3964	1.38223e+07	67.2555	64.4802	
3977	1.35376e+07	66.9305	63.4737	
4000	1.37909e+07	67.0605	64.9064	
4016	1.37909e+07	67.7235	64.4134	
4015	1.37909e+07	67.7235	65.461	
3933	1.37909e+07	68.0745	64.2594	
3975	1.37909e+07	66.326	63.9307	
4017	1.37909e+07	67.1515	64.208	
4031	1.37909e+07	67.561	65.271	
3984	1.33416e+07	68.1785	64.9886	
4014	1.33416e+07	67.3335	64.6342	
4052	1.38216e+07	67.8015	64.9064	
4067	1.38216e+07	68.081	65.6048	
3963	1.38216e+07	68.9455	65.6561	
4007	1.38216e+07	67.5415	64.0591	
4065	1.38216e+07	66.989	64.9732	
3984	1.38216e+07	68.458	65.7383	
3998	1.38216e+07	68.185	64.5059	
4053	1.38216e+07	67.3725	64.6907	
3994	1.38216e+07	68.094	65.5534	
4048	1.38216e+07	67.7625	64.6651	
3964	1.38216e+07	68.0225	65.5175	
3964	1.38216e+07	67.899	64.3107	
4033	1.38216e+07	67.0215	64.8705	
4086	1.38216e+07	68.666	66.2415	
3982	1.33806e+07	68.8285	64.855	
3978	1.38215e+07	66.8135	63.8743	
4047	1.38215e+07	67.444	65.0142	
4026	1.38215e+07	68.3475	65.4148	
4020	1.38215e+07	68.211	65.4148	
4014	1.38215e+07	67.587	64.4956	
4020	1.38215e+07	67.8405	64.8653	
4079	1.38215e+07	67.9055	65.6561	
4025	1.38215e+07	68.7765	65.5072	
4015	1.38215e+07	68.1005	65.3223	
4023	1.38215e+07	67.782	64.6805	
4028	1.38215e+07	68.0095	65.5329	
4025	1.38215e+07	68.185	65.3121	
3958	1.38215e+07	68.107	64.9064	
3998	1.38215e+07	67.314	64.0026	
3998	1.38215e+07	67.4895	65.004	
3986	1.38215e+07	67.7495	64.6651	
4021	1.38215e+07	67.301	64.6651	
4055	1.38215e+07	67.7625	65.3018	
4026	1.38215e+07	68.5425	65.7229	
3985	1.38215e+07	68.3605	65.348	
4068	1.38215e+07	68.1915	64.6548	
4065	1.38215e+07	67.808	65.9539	
3964	1.35827e+07	69.16	65.9539	
3984	1.35827e+07	68.263	64.4032	
4008	1.38224e+07	67.0995	64.4905	
3984	1.38224e+07	67.73	64.9988	
3949	1.38224e+07	68.0875	64.7934	
3949	1.38224e+07	67.002	63.9667	
3989	1.38224e+07	66.7745	64.2645	
3966	1.38224e+07	67.4895	64.1926	
4081	1.38224e+07	67.431	65.6407	
4011	1.38224e+07	68.549	65.0399	
4041	1.38224e+07	68.159	65.4918	
4001	1.38224e+07	68.211	65.0296	
3969	1.38224e+07	67.418	64.1926	
3979	1.38224e+07	67.0605	64.3724	
4031	1.38224e+07	67.158	64.5726	
4052	1.38224e+07	68.1395	65.7229	
4082	1.38224e+07	68.3085	65.5637	
3969	1.38224e+07	68.874	65.2504	
4061	1.38224e+07	67.106	64.5007	
4023	1.38224e+07	68.25	65.4507	
4020	1.37384e+07	68.081	64.7164	
3947	1.38175e+07	67.639	64.8961	
348	1.38175e+07	66.7615	51.5297	
86	1.39406e+07	20.384	0.78052	
84	1.38522e+07	0	0	
86	1.38522e+07	0	0	
82	1.38522e+07	0	0	
