scalerS16b	IPM2C21A	IPM2C24A	
18404	1.38094e+07	21.0249	20.349
18625	1.38853e+07	21.0249	20.349
8393	1.25666e+07	21.1328	20.4558
227	9.24622e+06	16.1915	15.671
233	1.28885e+07	0	0
231	1.38521e+07	0	0
232	1.38521e+07	0	0
233	1.38521e+07	0	0
232	1.38521e+07	0	0
229	1.38521e+07	0	0
229	1.38521e+07	0	0
227	1.28851e+07	0	0
230	1.36379e+07	0	0
228	1.36379e+07	0	0
228	1.35015e+07	0	0
228	1.31881e+07	0	0
232	1.24976e+07	0	0
234	1.34024e+07	0	0
234	1.36786e+07	0	0
232	1.35736e+07	0	0
239	1.38053e+07	0	0
235	1.38913e+07	0	0
237	1.34822e+07	0	0
231	1.34822e+07	0	0
232	1.25329e+07	0	0
233	1.36164e+07	0	0
235	1.31879e+07	0	0
233	1.39961e+07	0	0
233	1.14225e+07	0	0
234	1.24224e+07	0	0
234	1.29202e+07	0	0
232	1.36548e+07	0	0
229	1.36548e+07	0	0
231	1.38877e+07	0	0
231	1.37009e+07	0	0
232	1.35907e+07	0	0
232	1.38638e+07	0	0
233	1.32563e+07	0	0
228	1.38139e+07	0	0
227	1.36629e+07	0	0
227	1.38861e+07	0	0
227	1.38861e+07	0	0
231	1.38861e+07	0	0
230	1.38861e+07	0	0
231	1.37398e+07	0	0
233	1.29048e+07	0	0
234	1.38879e+07	0	0
237	1.28058e+07	0	0
231	1.38669e+07	0	0
237	1.38669e+07	0	0
237	1.23284e+07	0	0
234	1.34455e+07	0	0
235	1.34455e+07	0	0
235	1.07766e+07	0	0
232	1.33242e+07	0	0
231	1.30967e+07	0	0
229	1.3578e+07	0	0
227	1.36803e+07	0	0
224	1.34773e+07	0	0
226	1.38585e+07	0	0
223	1.33683e+07	0	0
221	1.36922e+07	0	0
222	1.29693e+07	0	0
218	1.38448e+07	0	0
224	1.38448e+07	0	0
224	1.38448e+07	0	0
226	1.38448e+07	0	0
226	9.31365e+06	0	0
225	1.31529e+07	0	0
223	1.36302e+07	0	0
226	1.38309e+07	0	0
224	1.32455e+07	0	0
224	1.32455e+07	0	0
223	1.26113e+07	0	0
225	1.3336e+07	0	0
224	1.21208e+07	0	0
220	1.32817e+07	0	0
221	1.34233e+07	0	0
221	1.37985e+07	0	0
220	1.31228e+07	0	0
226	1.31228e+07	0	0
225	1.38868e+07	0	0
226	1.35121e+07	0	0
225	1.38804e+07	0	0
228	1.38804e+07	0	0
222	1.37931e+07	0	0
226	1.36333e+07	0	0
229	1.36333e+07	0	0
228	1.33291e+07	0	0
229	1.36488e+07	0	0
233	1.38758e+07	0	0
231	1.25781e+07	0	0
229	1.38613e+07	0	0
225	1.38613e+07	0	0
224	1.34332e+07	0	0
226	1.32441e+07	0	0
225	1.34856e+07	0	0
225	1.38837e+07	0	0
222	1.38837e+07	0	0
228	1.29763e+07	0	0
224	1.28508e+07	0	0
227	1.36272e+07	0	0
227	1.36272e+07	0	0
226	1.37199e+07	0	0
223	1.37199e+07	0	0
224	1.27463e+07	0	0
225	1.38822e+07	0	0
227	1.38822e+07	0	0
224	1.35811e+07	0	0
227	1.1955e+07	0	0
226	1.38839e+07	0	0
226	1.38839e+07	0	0
226	1.38839e+07	0	0
225	1.36056e+07	0	0
227	1.38908e+07	0	0
228	1.37283e+07	0	0
228	1.37283e+07	0	0
228	1.33267e+07	0	0
225	1.29903e+07	0	0
228	1.31522e+07	0	0
231	1.36962e+07	0	0
229	1.36962e+07	0	0
226	1.38739e+07	0	0
227	1.35316e+07	0	0
9532	1.36488e+07	0	0
17916	1.38793e+07	0.589849	0.962761
18352	1.38793e+07	1.95	3.081
18223	1.38793e+07	3.9	6.162
18071	1.38793e+07	7.8	15.405
18146	1.38793e+07	19.5	28.0972
18229	1.38793e+07	31.1272	30.3437
17953	1.37587e+07	31.8825	29.8343
18188	1.38878e+07	30.7417	19.8673
18188	1.38878e+07	20.5432	19.8673
18023	1.36447e+07	20.2638	19.6285
17014	1.38824e+07	20.1825	19.5618
17963	1.36655e+07	20.0785	19.436
17228	1.38742e+07	20.0103	19.3821
17537	1.38742e+07	20.0103	19.3821
17957	1.37381e+07	20.176	19.5438
18001	1.38678e+07	20.3482	19.7107
17488	1.38678e+07	20.5075	19.8699
17819	1.38678e+07	20.2768	19.6362
17707	1.38678e+07	19.7892	19.1664
17683	1.37832e+07	20.423	19.7826
17791	1.38776e+07	20.0168	19.3872
17883	1.36869e+07	20.215	19.5772
17830	1.38805e+07	20.2832	19.6516
17615	1.36296e+07	20.2215	19.5849
17907	1.38812e+07	20.163	19.5284
